2501.5	3694.38
2500.79	3761.23
2500.08	3345.52
2499.37	3299.26
2498.65	3453.46
2497.94	3505.65
2497.23	3350.4
2496.52	3413.14
2495.81	3419.62
2495.1	3341.76
2494.39	3488.79
2493.68	3323.12
2492.96	3354.2
2492.25	3455.5
2491.54	3307.48
2490.83	3370.14
2490.12	3667.94
2489.4	3411.17
2488.69	3484.3
2487.98	3466.2
2487.27	3462.14
2486.55	3661.49
2485.84	3548.69
2485.13	3534.1
2484.41	3459.91
2483.7	3568.01
2482.99	3486.84
2482.27	3675.48
2481.56	3485.71
2480.85	3558.71
2480.13	3680.71
2479.42	3512.05
2478.7	3578
2477.99	3682.44
2477.28	3622.35
2476.56	3530.78
2475.85	3495.23
2475.13	3540.14
2474.42	3648
2473.7	3542.5
2472.99	3636.33
2472.27	3726.64
2471.56	3635.16
2470.84	3582.16
2470.13	3620.02
2469.41	3703.28
2468.69	3667.76
2467.98	3632.24
2467.26	3603.72
2466.55	3564.73
2465.83	3798.05
2465.11	3483.31
2464.4	3713.07
2463.68	3778.77
2462.96	3750.25
2462.25	3746.16
2461.53	3721.14
2460.81	3692.65
2460.1	3664.16
2459.38	3768.15
2458.66	3687.38
2457.95	3644.97
2457.23	3651.35
2456.51	3769.2
2455.79	3946.23
2455.07	3823.71
2454.36	3600.25
2453.64	3735.44
2452.92	3790.53
2452.2	3908.25
2451.48	3657.09
2450.76	3722.6
2450.05	3628.08
2449.33	3777.05
2448.61	3919.01
2447.89	3821.03
2447.17	3886.46
2446.45	3972.73
2445.73	3822.65
2445.01	3790.77
2444.29	3765.84
2443.57	3845.12
2442.85	3830.61
2442.13	3965.41
2441.41	3964.77
2440.69	3953.72
2439.97	4005.14
2439.25	3997.56
2438.53	3955.28
2437.81	3770.78
2437.09	3874.23
2436.37	3859.73
2435.65	3900.71
2434.93	3789.15
2434.21	3861.33
2433.48	4033.99
2432.76	3849.69
2432.04	3963.39
2431.32	4011.25
2430.6	3937.87
2429.88	3985.71
2429.15	4009.31
2428.43	3953.27
2427.71	4136.08
2426.99	3931.23
2426.26	3837.18
2425.54	4044.13
2424.82	4029.64
2424.1	4146.57
2423.37	4004.13
2422.65	4117.57
2421.93	4065.06
2421.2	3919.24
2420.48	4139.77
2419.76	4080.36
