2001.39	21478.2
2000.6	21834.7
1999.8	21026.7
1999.01	21250.3
1998.22	20821.1
1997.43	20918.5
1996.63	21012.7
1995.84	21018.6
1995.05	21283
1994.25	21065.2
1993.46	21014.4
1992.66	21461.3
1991.87	21300.3
1991.08	21233.7
1990.28	21170.4
1989.49	21314.8
1988.69	20993.4
1987.9	21238.4
1987.1	21162.5
1986.31	21313.1
1985.51	21300.1
1984.72	21280.8
1983.92	21450.2
1983.13	21427.7
1982.33	21499.6
1981.54	21492.8
1980.74	21586.6
1979.95	21664.7
1979.15	21601.4
1978.35	21550.7
1977.56	21726
1976.76	22017.5
1975.97	21467.7
1975.17	21464.1
1974.37	21529.5
1973.57	22046.7
1972.78	21867.3
1971.98	22070.6
1971.18	22060.7
1970.39	21850.1
1969.59	21890.3
1968.79	22046.5
1967.99	21848.5
1967.19	21819.8
1966.4	21925.8
1965.6	21994.1
1964.8	22181.5
1964	21942.9
1963.2	21995.6
1962.4	22189.1
1961.6	22060.2
1960.81	22375.6
1960.01	22140.4
1959.21	22577.7
1958.41	22023.6
1957.61	22148.1
1956.81	22063.1
1956.01	22190.6
1955.21	22327.5
1954.41	22211.3
1953.61	22735.5
1952.81	22253.9
1952.01	22159.6
1951.21	22605.5
1950.41	22632.9
1949.6	22282.6
1948.8	22288.3
1948	22409.3
1947.2	22358.8
1946.4	22467.3
1945.6	22357.5
1944.8	22590.8
1943.99	22643.1
1943.19	22545.8
1942.39	22476.6
1941.59	22796.8
1940.78	22627.9
1939.98	22680.2
1939.18	22421
1938.38	23049.4
1937.57	22818.2
1936.77	22820.6
1935.97	23174.7
1935.16	22893.9
1934.36	22830.9
1933.56	22935.9
1932.75	22751.7
1931.95	22744.8
1931.15	23061.2
1930.34	23200.3
1929.54	23087.7
1928.73	23254.7
1927.93	22921.4
1927.12	22690.8
1926.32	23053.5
1925.51	23260.8
1924.71	22983.7
1923.9	22753.2
1923.1	23050.5
1922.29	23065.2
1921.49	23377.8
1920.68	23240.5
1919.87	23295.5
1919.07	23086.9
1918.26	23383.8
1917.46	23060.6
1916.65	23419.4
1915.84	23607.6
1915.04	23712.1
1914.23	23348.7
1913.42	23084.6
1912.61	23477.1
1911.81	23665.2
1911	23286.6
1910.19	23422
1909.38	23275.6
1908.58	23562.6
1907.77	23045
1906.96	23310.3
1906.15	23887.9
1905.34	23837.5
1904.54	23484.1
1903.73	23718.2
1902.92	23488.5
1902.11	23858.5
1901.3	23564.1
1900.49	23801.1
1899.68	23617.9
1898.87	23830.1
1898.06	23758.2
1897.25	23751.1
1896.44	23870.6
1895.63	23619.6
1894.82	23742.2
1894.01	24071.4
1893.2	23644.7
1892.39	23980
1891.58	23680
1890.77	24024.4
1889.96	24229.9
1889.15	24339.9
1888.34	24231
1887.52	24116
1886.71	24071.9
1885.9	24382
1885.09	24556.5
1884.28	23967.4
1883.47	24434.4
1882.65	23968.5
1881.84	24404.6
1881.03	24554.3
1880.22	24257.9
1879.4	24053.9
1878.59	24523.5
1877.78	24596.2
1876.96	24595.1
1876.15	24594.1
1875.34	24528.4
1874.52	24490.5
1873.71	24443.4
1872.9	24390.1
1872.08	24693.1
1871.27	24658.2
1870.45	24690.9
1869.64	24818.8
1868.83	24679.5
1868.01	24819.6
1867.2	24809.3
1866.38	24532.1
1865.57	24917.5
1864.75	24842.7
1863.93	25139
1863.12	25055.1
1862.3	24916
1861.49	25040.5
1860.67	24834
1859.86	25044.3
1859.04	24932.8
1858.22	25112.4
1857.41	24991.8
1856.59	24963.1
1855.77	25390.5
1854.96	25175
1854.14	25277.8
1853.32	25249.1
1852.51	25119.4
1851.69	24922.5
1850.87	25266.9
1850.05	25366.6
1849.23	25374.5
1848.42	25358
1847.6	25512.6
1846.78	25312.8
1845.96	25296.3
1845.14	25392.8
1844.32	25434.3
1843.51	25594.9
1842.69	25502
1841.87	25253.5
1841.05	25359.1
1840.23	25635.6
1839.41	25481.7
1838.59	25992.9
1837.77	25906.2
1836.95	25792
1836.13	26040.7
1835.31	25713.2
1834.49	25644.9
1833.67	25677.1
1832.85	25672.7
1832.03	25860.3
1831.21	25737.1
1830.39	25656.7
1829.56	25768
1828.74	25848.9
1827.92	25683.2
1827.1	25998.4
1826.28	26082.2
1825.46	25755.3
1824.63	25738.8
1823.81	25856.1
1822.99	25523.4
1822.17	25959.8
1821.35	25654.5
1820.52	26005.7
1819.7	25937.5
1818.88	25948.3
1818.05	25898.4
1817.23	25672.3
1816.41	26017.1
1815.58	25952
1814.76	26047.8
1813.94	26355.9
1813.11	25674.8
1812.29	26708
1811.46	26300.1
1810.64	26040.9
1809.81	26033.4
1808.99	26244.3
1808.17	26106.4
1807.34	26020.2
1806.52	26230.9
1805.69	26532.5
1804.86	26612.8
1804.04	26335.7
1803.21	26546.2
1802.39	26481.2
1801.56	26071.1
1800.74	26578.1
1799.91	26056.2
1799.08	26200
1798.26	26256.1
1797.43	26756.7
1796.6	26637.2
1795.78	26466.4
1794.95	26579.8
1794.12	26699.2
1793.3	26987.8
1792.47	26182.6
1791.64	26576.9
1790.81	26557.3
1789.98	26598.1
1789.16	27064.6
1788.33	26803.4
1787.5	27037.3
