2000.72	35092.8
1999.92	31859.5
1999.13	31753.2
1998.34	31864.6
1997.54	31843.5
1996.75	31831.9
1995.96	31902.2
1995.16	31818.1
1994.37	31964
1993.58	31788.6
1992.78	32132.9
1991.99	31941.7
1991.2	32556.7
1990.4	32343.5
1989.61	32467.1
1988.81	32165.9
1988.02	32610.4
1987.22	32567.2
1986.43	32599.5
1985.63	32188.4
1984.84	32497.5
1984.04	32611.5
1983.25	32426.9
1982.45	32427.7
1981.66	32601.4
1980.86	32960.4
1980.07	33071.1
1979.27	32625.9
1978.47	32780.6
1977.68	32910.1
1976.88	32587.6
1976.08	32773.6
1975.29	32717.9
1974.49	33123.4
1973.69	33039.5
1972.9	32899.1
1972.1	32818.3
1971.3	33280
1970.51	32584.7
1969.71	33087.1
1968.91	33326
1968.11	33254.6
1967.31	33167.6
1966.52	32795.5
1965.72	33156.5
1964.92	33388.9
1964.12	32916.8
1963.32	33396.5
1962.52	33741.4
1961.72	33147.5
1960.93	33592.5
1960.13	33352.2
1959.33	33440.5
1958.53	33685
1957.73	33735.7
1956.93	33739.4
1956.13	33283.7
1955.33	33862.5
1954.53	33981.8
1953.73	33716.8
1952.93	33776.7
1952.13	33839.8
1951.33	34040.2
1950.53	34206.2
1949.72	33679.2
1948.92	33548.7
1948.12	33611.7
1947.32	33612.3
1946.52	33952.9
1945.72	34352.7
1944.92	33894.8
1944.11	34122.9
1943.31	33942.6
1942.51	33827.9
1941.71	34034.1
1940.91	34143.7
1940.1	34072.5
1939.3	34169.6
1938.5	34120.3
1937.69	34329.4
1936.89	33760.2
1936.09	34162.2
1935.28	34486.4
1934.48	33873.8
1933.68	34723.7
1932.87	33958.9
1932.07	34413.5
1931.27	34379.7
1930.46	34532.5
1929.66	34035.6
1928.85	34241.2
1928.05	34676.7
1927.24	34667.7
1926.44	34261.2
1925.63	34755.5
1924.83	34432.9
1924.02	34728.3
1923.22	34613.8
1922.41	34573.9
1921.61	34803.9
1920.8	34987.3
1920	34603
1919.19	34637.5
1918.38	35146.4
1917.58	34523.5
1916.77	34260.4
1915.96	34886.9
1915.16	35274.6
1914.35	34977.5
1913.54	34525.5
1912.74	35229
1911.93	35381
1911.12	34991.1
1910.31	34756.1
1909.51	34840.1
1908.7	34902.3
1907.89	34865.5
1907.08	35302
1906.27	34785.7
1905.47	35256.1
1904.66	35005.9
1903.85	35346.3
1903.04	35108.5
1902.23	35628
1901.42	35486
1900.61	35090.8
1899.8	35415.4
1898.99	35338.4
1898.18	35440.5
1897.37	35585.9
1896.56	35786.7
1895.75	35648
1894.94	36012.3
1894.13	35592.8
1893.32	35583.7
1892.51	35630.1
1891.7	35587.1
1890.89	35895.6
1890.08	35251.5
1889.27	35677
1888.46	35902.2
1887.65	35905.4
1886.84	35569.7
1886.02	36349.1
1885.21	36216.7
1884.4	35887.3
1883.59	36075.2
1882.78	36180
1881.96	36096.9
1881.15	36106.2
1880.34	36420.1
1879.53	36075.6
1878.71	36088
1877.9	36327.9
1877.09	36232.6
1876.27	36450.9
1875.46	36128.2
1874.65	36189.7
1873.83	36469.3
1873.02	36530.8
1872.2	36472.4
1871.39	36776.4
1870.58	36355.7
1869.76	36509.2
1868.95	36447.8
1868.13	36997.1
1867.32	36809.8
1866.5	37058.3
1865.69	36960
1864.87	37110.2
1864.06	36996.6
1863.24	37220.3
1862.43	36806.3
1861.61	37030
1860.79	36784.7
1859.98	36992.9
1859.16	37093.9
1858.35	37170.3
1857.53	37056.9
1856.71	37084.3
1855.9	36894.4
1855.08	36609.7
1854.26	37411.3
1853.45	36979.7
1852.63	37655.6
1851.81	37505.5
1850.99	37009.9
1850.18	37554
1849.36	37098.3
1848.54	37024.8
1847.72	37259.9
1846.9	37461.4
1846.08	37277.9
1845.27	37103.6
1844.45	37210.3
1843.63	37567.4
1842.81	37344.3
1841.99	37704.3
1841.17	37578.9
1840.35	38024.1
1839.53	37816.3
1838.71	37700.1
1837.89	37312.5
1837.07	37379.4
1836.25	37961.5
1835.43	37985.5
1834.61	37656.1
1833.79	37771.6
1832.97	37771.3
1832.15	37914.2
1831.33	37974.7
1830.51	37925.7
1829.69	37803.6
1828.87	37599.3
1828.05	37663
1827.22	38280.4
1826.4	37790.2
1825.58	37692.5
1824.76	37816.9
1823.94	38078.1
1823.11	38023
1822.29	38013.6
1821.47	38423.5
1820.65	38237.7
1819.82	38495.6
1819	38100.2
1818.18	38236.5
1817.35	38102.5
1816.53	37904.8
1815.71	38617.8
1814.88	38344.2
1814.06	38695.8
1813.24	38109.7
1812.41	38761.6
1811.59	38166.5
1810.76	38160.1
1809.94	38502.3
1809.11	38477.6
1808.29	38704.5
1807.46	38134.2
1806.64	38706.5
1805.81	38324.3
1804.99	38375.3
1804.16	38599
1803.34	38852.9
1802.51	38558.7
1801.69	38491.6
1800.86	38757.5
1800.03	38499.7
1799.21	38481.1
1798.38	38426.2
1797.55	38818.9
1796.73	38603.6
