2000.72	25553.8
1999.92	24629.6
1999.13	25344.6
1998.34	24902
1997.54	25090.2
1996.75	25007.2
1995.96	25211
1995.16	25471.5
1994.37	25180.6
1993.58	24896
1992.78	25203.6
1991.99	25630.9
1991.2	25170
1990.4	25379.9
1989.61	24938.1
1988.81	25642.1
1988.02	25493
1987.22	25624
1986.43	25453.1
1985.63	25904.8
1984.84	25677.2
1984.04	25292.5
1983.25	25564.9
1982.45	25538.6
1981.66	25606.7
1980.86	25649.5
1980.07	26000.2
1979.27	25590.7
1978.47	25385.4
1977.68	25836.4
1976.88	25778.7
1976.08	25878
1975.29	25719.9
1974.49	25859.9
1973.69	25736.4
1972.9	26324.9
1972.1	25749.7
1971.3	26046.4
1970.51	26126.7
1969.71	26031.5
1968.91	26077.2
1968.11	25982
1967.31	25893.1
1966.52	26249
1965.72	26263.3
1964.92	26509.5
1964.12	26170
1963.32	26156.3
1962.52	26427.3
1961.72	26397.8
1960.93	26665.6
1960.13	26285.8
1959.33	26237.6
1958.53	26233.2
1957.73	26732.2
1956.93	26633.9
1956.13	26401.3
1955.33	26746.9
1954.53	26792.4
1953.73	26944.1
1952.93	26814.6
1952.13	26594.6
1951.33	26799.4
1950.53	26670
1949.72	26837.2
1948.92	26355.2
1948.12	26903.1
1947.32	26686.5
1946.52	27190.4
1945.72	26799.1
1944.92	27059.7
1944.11	26646.8
1943.31	27259.5
1942.51	27392
1941.71	26973
1940.91	27482.6
1940.1	27191.4
1939.3	27314.5
1938.5	27082.6
1937.69	26838.3
1936.89	27191.8
1936.09	27271.3
1935.28	27120.4
1934.48	27601.3
1933.68	27484.6
1932.87	27147.2
1932.07	27410.1
1931.27	27567.2
1930.46	27397.8
1929.66	27648.1
1928.85	27432.1
1928.05	27809.7
1927.24	27516.1
1926.44	27449.4
1925.63	27590.7
1924.83	27787.9
1924.02	27693.2
1923.22	27660.6
1922.41	27578.4
1921.61	27766.1
1920.8	27628.1
1920	27728.9
1919.19	27894.8
1918.38	27651.4
1917.58	27981.6
1916.77	27707.2
1915.96	27931.9
1915.16	27821.8
1914.35	27649.8
1913.54	27942.6
1912.74	27931.7
1911.93	28047.8
1911.12	28247.4
1910.31	27973.3
1909.51	28172.9
1908.7	27868
1907.89	28141.8
1907.08	28291.7
1906.27	28398.3
1905.47	28099.7
1904.66	28265.1
1903.85	28696.2
1903.04	28598.7
1902.23	28049.9
1901.42	28487.1
1900.61	28661.5
1899.8	28477.5
1898.99	28228.7
1898.18	28560.6
1897.37	28352
1896.56	28584.9
1895.75	28598.6
1894.94	28745
1894.13	28604.4
1893.32	28399.1
1892.51	28749
1891.7	29018.6
1890.89	28616
1890.08	28786.9
1889.27	28664.9
1888.46	28783.4
1887.65	28954.1
1886.84	28434.8
1886.02	29098.4
1885.21	28785.5
1884.4	28876.1
1883.59	28726.6
1882.78	29020.3
1881.96	29169.3
1881.15	29262.9
1880.34	29436.4
1879.53	29339.1
1878.71	29512.6
1877.9	29316.9
1877.09	29370.4
1876.27	29562.2
1875.46	29418.9
1874.65	29724.3
1873.83	29304.5
1873.02	29450.1
1872.2	29214.8
1871.39	29157.7
1870.58	29355.4
1869.76	29138.6
1868.95	29879.5
1868.13	29583
1867.32	29627.1
1866.5	29631.3
1865.69	29528.1
1864.87	29845.1
1864.06	29732.8
1863.24	29887.2
1862.43	29912.8
1861.61	29815.8
1860.79	30169.3
1859.98	29658.7
1859.16	29727.2
1858.35	29826.3
1857.53	29316
1856.71	30254
1855.9	29814.3
1855.08	30338.7
1854.26	30416.2
1853.45	30019.4
1852.63	30253
1851.81	30318.2
1850.99	30407.9
1850.18	30341.6
1849.36	30464.9
1848.54	29882.1
1847.72	30366
1846.9	30156.1
1846.08	30129.6
1845.27	30069.6
1844.45	30030.9
1843.63	30285.4
1842.81	30704.6
1841.99	30388
1841.17	30459.2
1840.35	30396.1
1839.53	30882.1
1838.71	30529.2
1837.89	30740.5
1837.07	30802.4
1836.25	30687.5
1835.43	30910.9
1834.61	30509.5
1833.79	30671.9
1832.97	30849.5
1832.15	30646.3
1831.33	30705.1
1830.51	30733.4
1829.69	30688.6
1828.87	30914.7
1828.05	31025.2
1827.22	30587.8
1826.4	30972.1
1825.58	31383.6
1824.76	31046.7
1823.94	30737.4
1823.11	30738.3
1822.29	30784.8
1821.47	31056.1
1820.65	30935.4
1819.82	31161.1
1819	31152.7
1818.18	31111
1817.35	30756.5
1816.53	31349.5
1815.71	31146.8
1814.88	30804.6
1814.06	31027
1813.24	31680.2
